Timestamp,UserReadTime,0user,0nice,0system,0idle,1user,1nice,1system,1idle,2user,2nice,2system,2idle,3user,3nice,3system,3idle,4user,4nice,4system,4idle,5user,5nice,5system,5idle,6user,6nice,6system,6idle,7user,7nice,7system,7idle,8user,8nice,8system,8idle,9user,9nice,9system,9idle,10user,10nice,10system,10idle,11user,11nice,11system,11idle,12user,12nice,12system,12idle,13user,13nice,13system,13idle,load0,load1,load2,load3,load4,load5,load6,load7,load8,load9,load10,load11,load12,load13,0current,0min,0max,virtual_total,virtual_available,virtual_percent,virtual_used,virtual_free,virtual_active,virtual_inactive,virtual_wired,swap_total,swap_used,swap_free,swap_percent,swap_sin,swap_sout,disk_usage_total,disk_usage_used,disk_usage_free,disk_usage_percent,disk_io_read_count_rate,disk_io_write_count_rate,disk_io_read_bytes_rate,disk_io_write_bytes_rate,disk_io_read_time_rate,disk_io_write_time_rate,net_io_bytes_sent_rate,net_io_bytes_recv_rate,net_io_packets_sent_rate,net_io_packets_recv_rate,net_io_errin_rate,net_io_errout_rate,net_io_dropin_rate,net_io_dropout_rate,net_connections_count,injector
1768231304.110663,2026-01-12 16:21:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,66.7,75.0,60.0,60.0,80.0,80.0,60.0,60.0,80.0,100.0,100.0,100.0,100.0,100.0,4,1,4,25769803776,6475939840,74.9,9768976384,46153728,6458228736,6408798208,3310747648,0,0,0,0.0,242687655936,4752654336,494384795648,17738448896,26868895744,39.8,25.731671370883063,5.938078008665323,462124.98294637003,170256.57266445213,7.917437344887096,0.0,10134.319801455484,12161.18376174658,59.380780086653225,59.380780086653225,0.0,0.0,0.0,0.0,0,[CPU_AllCores]CPUSim(d5000.0-t95)
1768231304.615741,2026-01-12 16:21:44,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.3,80.0,50.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,4,1,4,25769803776,6424936448,75.1,9695428608,68812800,6382338048,6344179712,3313090560,0,0,0,0.0,242688098304,4752670720,494384795648,17738448896,26869116928,39.8,85.13535219837513,142.55221763448858,1354309.4240688125,859621.5506065517,17.819027204311073,3.959783823180239,6082.227952404847,8109.637269873129,25.738594850671554,11.879351469540717,0.0,0.0,0.0,0.0,0,[CPU_AllCores]CPUSim(d5000.0-t95)
1768231305.117306,2026-01-12 16:21:45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,83.3,100.0,83.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,4,1,4,25769803776,6408028160,75.1,9715187712,67993600,6364774400,6327205888,3350413312,0,0,0,0.0,242688131072,4752670720,494384795648,17738448896,26868985856,39.8,35.88767305092512,0.0,653315.1502959525,0.0,11.962557683641709,0.0,4083.219689349703,16332.878757398812,37.88143266486541,49.84399034850712,0.0,0.0,0.0,0.0,0,[CPU_AllCores]CPUSim(d5000.0-t95)
1768231305.6186922,2026-01-12 16:21:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,4,1,4,25769803776,6497517568,74.8,9551855616,152256512,6336528384,6333366272,3215327232,0,0,0,0.0,242688999424,4752785408,494384795648,17738448896,26868338688,39.8,201.4415373334614,1088.9809840006924,3137031.1106579946,14835542.9608201,27.922589333351088,21.93917733334728,0.0,0.0,1.9944706666679348,0.0,0.0,0.0,0.0,0.0,0,[CPU_AllCores]CPUSim(d5000.0-t95)
1768231306.1236658,2026-01-12 16:21:46,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,80.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,4,1,4,25769803776,6488768512,74.8,9556639744,159760384,6341312512,6313902080,3215327232,0,0,0,0.0,242692784128,4752785408,494384795648,17738448896,26868744192,39.8,435.66629666579007,899.0568122103122,12410310.914767757,14000128.52214977,49.5075337120216,19.803013484808638,20278.285808444045,12166.971485066428,69.31054719683024,49.5075337120216,0.0,0.0,0.0,0.0,0,[CPU_AllCores]CPUSim(d5000.0-t95)
1768231306.628681,2026-01-12 16:21:46,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,4,1,4,25769803776,6626459648,74.3,9437003776,214007808,6421512192,6396837888,3015491584,0,0,0,0.0,242692784128,4752785408,494384795648,17738448896,26868654080,39.8,1.9801386751972323,320.7824653819516,32442.592054431454,3633570.310096323,1.9801386751972323,5.940416025591697,6082.986010205897,14193.634023813762,31.682218803155717,43.56305085433911,0.0,0.0,0.0,0.0,0,[CPU_AllCores]CPUSim(d5000.0-t95)
1768231307.133327,2026-01-12 16:21:47,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,4,1,4,25769803776,6632931328,74.3,9431629824,227983360,6420316160,6389547008,3011313664,0,0,0,0.0,242693324800,4752785408,494384795648,17738448896,26868887552,39.8,1.9815868459383013,188.2507503641386,32466.318883853128,1014572.4651204102,0.0,5.944760537814903,103486.39144228185,20291.449302408204,138.71107921568108,91.15299491316186,0.0,0.0,0.0,0.0,0,[CPU_AllCores]CPUSim(d5000.0-t95)
1768231307.638338,2026-01-12 16:21:47,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,66.7,40.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,4,1,4,25769803776,6487638016,74.8,9579708416,133726208,6290587648,6338510848,3289120768,0,0,0,0.0,242693324800,4752785408,494384795648,17738448896,26868887552,39.8,0.0,0.0,0.0,0.0,0.0,0.0,99356.23557315985,4055.3565540065247,91.08711009975592,53.46417331942195,0.0,0.0,0.0,0.0,0,[CPU_AllCores]CPUSim(d5000.0-t95)
1768231308.14066,2026-01-12 16:21:48,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.3,80.0,60.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,4,1,4,25769803776,6489096192,74.8,9580232704,143589376,6291177472,6330040320,3289055232,0,0,0,0.0,242693324800,4752785408,494384795648,17738448896,26868895744,39.8,0.0,1.990755098389048,0.0,8154.132883001541,0.0,0.0,32616.531532006164,8154.132883001541,75.64869373878383,75.64869373878383,0.0,0.0,0.0,0.0,0,[CPU_AllCores]CPUSim(d5000.0-t95)
1768231308.642625,2026-01-12 16:21:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,80.0,83.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,4,1,4,25769803776,6509756416,74.7,9557852160,189251584,6294159360,6304956416,3263692800,0,0,0,0.0,242693324800,4752785408,494384795648,17738448896,26868895744,39.8,19.921705865980428,1.992170586598043,81599.30722705583,163198.61445411167,3.984341173196086,0.0,6119.9480420291875,6119.9480420291875,21.91387645257847,11.953023519588257,0.0,0.0,0.0,0.0,0,[CPU_AllCores]CPUSim(d5000.0-t95)
1768231309.1496441,2026-01-12 16:21:49,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,83.3,83.3,83.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,4,1,4,25769803776,6483984384,74.8,9584902144,129728512,6238765056,6338560000,3346137088,0,0,0,0.0,242693324800,4752785408,494384795648,17738448896,26869268480,39.8,31.5570001203804,443.7703141928494,153493.24858553027,3934274.3190080654,5.916937522571326,7.8892500300951,14137.53605393042,12117.888046226075,51.280125195618155,53.25243770314193,0.0,0.0,0.0,0.0,0,rest
1768231309.651798,2026-01-12 16:21:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,4,25769803776,6672105472,74.1,9397075968,601915392,6103564288,6056378368,3293511680,0,0,0,0.0,242693324800,4752785408,494384795648,17738448896,26869264384,39.8,0.0,5.9742643812084975,0.0,24470.586905430006,0.0,0.0,10196.077877262502,0.0,19.914214604028324,1.9914214604028324,0.0,0.0,0.0,0.0,0,rest
1768231310.154848,2026-01-12 16:21:50,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,4,25769803776,6672252928,74.1,9399762944,603553792,6068879360,6054658048,3330883584,0,0,0,0.0,242693324800,4752785408,494384795648,17738448896,26869157888,39.8,7.951494470235006,242.52058134216767,48853.98202512388,1978586.2720175171,5.963620852676255,9.939368087793758,22391.408428181778,24426.99101256194,95.41793364282007,89.45431279014382,0.0,0.0,0.0,0.0,0,rest
1768231310.655665,2026-01-12 16:21:50,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,4,25769803776,6847299584,73.4,9228156928,664666112,6156435456,6168395776,3071721472,0,0,0,0.0,242693439488,4752785408,494384795648,17738448896,26869157888,39.8,7.98695216269046,0.0,196287.33635028073,0.0,3.99347608134523,0.0,0.0,0.0,0.0,1.996738040672615,0.0,0.0,0.0,0.0,0,rest
1768231311.1607301,2026-01-12 16:21:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,4,25769803776,6911115264,73.2,9231532032,738672640,6161629184,6157500416,3069902848,0,0,0,0.0,242693996544,4752785408,494384795648,17738448896,26869157888,39.8,154.43550571493446,0.0,1151597.8469229327,0.0,19.79942380960698,0.0,4054.92199620751,4054.92199620751,31.67907809537117,31.67907809537117,0.0,0.0,0.0,0.0,0,rest
1768231311.662164,2026-01-12 16:21:51,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.7,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,4,25769803776,6870810624,73.3,9268461568,697597952,6098272256,6157975552,3170189312,0,0,0,0.0,242693996544,4752785408,494384795648,17738448896,26869325824,39.8,3.988562006042319,131.62254619939654,65348.599906997355,661654.5740583482,1.9942810030211595,5.982843009063479,2042.1437470936673,4084.2874941873347,11.965686018126958,7.977124012084638,0.0,0.0,0.0,0.0,0,rest
